% Model:              20230330_4_ideal_sweep.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jan 14 2026, 18:30
% Table:              Table 5 - 
% freq                                            neff                                              mode_overlap                                      A_eff                                             overlap
2.218464189200000E14                              1.402334897301362E0-3.592753115629957E-3i         0.000000000000000E0                               3.160634768098550E-10                             -1.404746362709157E-8-3.183648967866811E-9i
2.218464189200000E14                              1.404096575889408E0-1.047469655843755E-13i        1.000000000000000E0                               2.185746398547979E-12                             9.526162811717650E-1+3.756584367607053E-6i
2.218464189200000E14                              1.405229209754059E0-3.136977451363064E-3i         0.000000000000000E0                               3.023595736280844E-10                             5.231267088417706E-8+3.349090983955106E-10i
2.218464189200000E14                              1.405556302248193E0-2.994438849252018E-3i         0.000000000000000E0                               3.441280007802335E-10                             8.323052780592419E-9-2.230056747457495E-8i
2.218464189200000E14                              1.406451182377629E0-3.089216021544519E-3i         0.000000000000000E0                               2.950912188373769E-10                             1.917341204451901E-8+7.290843050690394E-9i
2.240948623550000E14                              1.403293197524590E0-3.671532905063492E-3i         0.000000000000000E0                               3.269187814724836E-10                             -4.501276907884855E-8-1.727614260890374E-8i
2.240948623550000E14                              1.404892776511881E0-7.282037707227156E-14i        1.000000000000000E0                               2.159616284698887E-12                             9.545823559705184E-1+3.412389581654369E-6i
2.240948623550000E14                              1.406278946082564E0-3.090504229207895E-3i         0.000000000000000E0                               3.561169700552052E-10                             3.525427739624771E-8+2.302070844300843E-8i
2.240948623550000E14                              1.406510702176561E0-2.901556313484742E-3i         0.000000000000000E0                               3.389560506358670E-10                             3.965786788479764E-8-2.305197082346881E-9i
2.240948623550000E14                              1.407455699289431E0-2.808383339174733E-3i         0.000000000000000E0                               3.255649769758128E-10                             4.529060894647734E-9-2.958594287776849E-9i
2.263433057900000E14                              1.404311189527020E0-3.457049294603803E-3i         0.000000000000000E0                               3.292082393844672E-10                             -2.594335950192994E-8-1.774478860632961E-8i
