% Model:              PCF_sweep.mph
% Version:            COMSOL 6.3.0.420
% Date:               Oct 15 2025, 02:46
% Table:              Table 1 - 
% freq                                            neff                                              mode_overlap                                      overlap
3.792374593700000E14                              1.441837107659261E0-9.470574871517620E-5i         0.000000000000000E0                               -4.022368387095215E-5+1.253212141090864E-3i
3.792374593700000E14                              1.441845396228499E0-1.038743486030902E-4i         0.000000000000000E0                               -1.670414274117143E-3-4.809736663826584E-4i
3.792374593700000E14                              1.441854759171807E0-1.223715029655285E-4i         0.000000000000000E0                               -7.935406341798547E-2-7.847136880804202E-2i
3.792374593700000E14                              1.444170786772159E0-2.519594860741707E-3i         0.000000000000000E0                               3.546759594005830E-5+2.139753147440413E-5i
3.792374593700000E14                              1.444453346676437E0-1.846951764118875E-7i         1.000000000000000E0                               9.816928963317056E-1+8.100051566830965E-3i
3.814859028050000E14                              1.442019592393811E0-1.050038223357700E-4i         0.000000000000000E0                               -4.456735451849969E-3-3.011513761408907E-3i
3.814859028050000E14                              1.442030481714922E0-1.169627295184184E-4i         0.000000000000000E0                               -8.005366788322620E-2-7.465630301852635E-2i
3.814859028050000E14                              1.444354755753475E0-2.461820729360131E-3i         0.000000000000000E0                               6.810628720855781E-5+5.283986216186721E-5i
3.814859028050000E14                              1.444619622645931E0-1.751183033637020E-7i         1.000000000000000E0                               9.824764832456540E-1+7.866015492766967E-3i
3.814859028050000E14                              1.445156185969230E0-2.555037344015054E-3i         0.000000000000000E0                               1.575842168146288E-4+2.264871586516626E-4i
3.837343462400000E14                              1.442206399734384E0-1.145968332482654E-4i         0.000000000000000E0                               -7.719177182398028E-2-7.435081811855371E-2i
3.837343462400000E14                              1.444547359663020E0-2.447196405222629E-3i         0.000000000000000E0                               6.768363379193229E-5+3.860794835095990E-5i
3.837343462400000E14                              1.444784826586656E0-1.641237002467184E-7i         1.000000000000000E0                               9.830101201076418E-1+8.023722828999800E-3i
3.837343462400000E14                              1.445359071982946E0-2.528972843889784E-3i         0.000000000000000E0                               1.742608776447212E-4+2.264621503297320E-4i
3.837343462400000E14                              1.445585614892348E0-2.507197508738043E-3i         0.000000000000000E0                               3.848737163467634E-5+5.782305908556946E-5i
3.859827896750000E14                              1.442382004628881E0-1.164640077576628E-4i         0.000000000000000E0                               -7.397198161778032E-2-7.432179867610382E-2i
3.859827896750000E14                              1.444217930690906E0-2.499611518777012E-3i         0.000000000000000E0                               7.562867059009153E-4-6.815117343545202E-4i
3.859827896750000E14                              1.444741985947171E0-2.435568251744622E-3i         0.000000000000000E0                               1.881654173342350E-5+3.799923770894519E-6i
3.859827896750000E14                              1.444949006897090E0-1.516954878314711E-7i         1.000000000000000E0                               9.836801944199842E-1+7.434146631988659E-3i
3.859827896750000E14                              1.445735879833591E0-2.504260003616241E-3i         0.000000000000000E0                               -2.966749760217850E-6+1.446848236365594E-5i
3.882312331100000E14                              1.442555271208320E0-1.102421982079315E-4i         0.000000000000000E0                               -7.315268322368115E-2-7.247017485093807E-2i
3.882312331100000E14                              1.444917571682351E0-2.413988047169706E-3i         0.000000000000000E0                               6.598562577401435E-5+4.141566611116330E-5i
3.882312331100000E14                              1.445112193265099E0-1.440348035113651E-7i         1.000000000000000E0                               9.844237565017850E-1+7.492686066183375E-3i
3.882312331100000E14                              1.445711435093846E0-2.485048065712906E-3i         0.000000000000000E0                               1.695000128507464E-4+2.241638158085967E-4i
3.882312331100000E14                              1.445944953496185E0-2.469255577262808E-3i         0.000000000000000E0                               3.466325216644254E-5+7.401473970871331E-5i
3.904796765450000E14                              1.442727941623079E0-1.081252126704463E-4i         0.000000000000000E0                               -7.656030485385618E-2-6.558556324661187E-2i
3.904796765450000E14                              1.445106283386512E0-2.356578406983708E-3i         0.000000000000000E0                               5.389971599004515E-5+1.968529919673868E-5i
3.904796765450000E14                              1.445274377178391E0-1.348948178142320E-7i         1.000000000000000E0                               9.848431357812293E-1+7.347979277881941E-3i
3.904796765450000E14                              1.445845972695578E0-2.459764036844304E-3i         0.000000000000000E0                               1.589153511930186E-4+2.227153322632772E-4i
3.904796765450000E14                              1.446093698750093E0-2.446809316184396E-3i         0.000000000000000E0                               1.181498722402803E-5+4.794390974982212E-5i
3.927281199800000E14                              1.444700869890508E0-2.443131794031329E-3i         0.000000000000000E0                               9.312846928816296E-4+2.914078249244704E-4i
3.927281199800000E14                              1.445306653509779E0-2.329278105061718E-3i         0.000000000000000E0                               7.283590010373476E-6+1.618458098147989E-5i
3.927281199800000E14                              1.445435595495323E0-1.245457595452779E-7i         1.000000000000000E0                               9.853662745820417E-1+6.698571069299528E-3i
3.927281199800000E14                              1.445662534222342E0-2.562495821448624E-3i         0.000000000000000E0                               1.529576288939125E-5+5.123436135446632E-6i
3.927281199800000E14                              1.446225359920972E0-2.426718359636827E-3i         0.000000000000000E0                               -1.580839550083730E-5-1.739223002732686E-6i
3.949765634150000E14                              1.444852450414289E0-2.421433835132142E-3i         0.000000000000000E0                               8.497699315293732E-4-7.251785580683104E-4i
3.949765634150000E14                              1.445480415623662E0-2.315896928881808E-3i         0.000000000000000E0                               7.931438475796020E-6+2.873499647609173E-5i
3.949765634150000E14                              1.445595891718487E0-1.169511306514043E-7i         1.000000000000000E0                               9.860681331908390E-1+6.610770992834671E-3i
3.949765634150000E14                              1.445830535933093E0-2.541833690682541E-3i         0.000000000000000E0                               8.938826150663086E-6+8.483772131371414E-6i
3.949765634150000E14                              1.446405414307312E0-2.406352142826677E-3i         0.000000000000000E0                               -3.996409970195801E-6-6.211555064191268E-6i
3.972250068500000E14                              1.445265325210027E0-2.423619698684611E-3i         0.000000000000000E0                               1.559819576205743E-5-3.703378951919340E-5i
3.972250068500000E14                              1.445681639213544E0-2.254163583702936E-3i         0.000000000000000E0                               4.377798416044895E-5+3.770064202178362E-5i
3.972250068500000E14                              1.445755240148021E0-1.109167480543101E-7i         1.000000000000000E0                               9.864826901672843E-1+6.703957555643175E-3i
3.972250068500000E14                              1.446368660150033E0-2.265115074476316E-3i         0.000000000000000E0                               1.066235684123341E-4+2.409660714846765E-4i
3.972250068500000E14                              1.446637785865061E0-2.287532496450744E-3i         0.000000000000000E0                               1.310594419032534E-5+1.487555614718623E-5i
3.994734502850000E14                              1.445313124076874E0-2.356308258558528E-3i         0.000000000000000E0                               1.065712260384958E-3+1.553050238384233E-4i
3.994734502850000E14                              1.445876475707280E0-2.214642442581890E-3i         0.000000000000000E0                               3.374283388051280E-5-6.308537813121053E-6i
3.994734502850000E14                              1.445913693111410E0-1.039989216907475E-7i         1.000000000000000E0                               9.869871667561354E-1+6.115004976000909E-3i
3.994734502850000E14                              1.446530432171918E0-2.295688031809199E-3i         0.000000000000000E0                               1.438316791067985E-4+2.694511109614605E-4i
3.994734502850000E14                              1.446784291516817E0-2.271932158879063E-3i         0.000000000000000E0                               3.853935790939074E-6+1.808201488482703E-5i
4.017218937200000E14                              1.445631118269438E0-2.341525899965662E-3i         0.000000000000000E0                               5.910559557491799E-5-1.345727938100311E-5i
4.017218937200000E14                              1.446061195978403E0-2.199771699571574E-3i         0.000000000000000E0                               5.833545165870250E-6+1.312319169391198E-5i
4.017218937200000E14                              1.446071269406746E0-9.658073978885354E-8i         1.000000000000000E0                               9.874776641449979E-1+5.805823239917016E-3i
4.017218937200000E14                              1.446695665698059E0-2.320003542399876E-3i         0.000000000000000E0                               1.314384111065929E-4+2.272301624760612E-4i
4.017218937200000E14                              1.446957378734089E0-2.242968232355680E-3i         0.000000000000000E0                               2.893591895543526E-5+9.961793808875838E-6i
4.039703371550000E14                              1.445629170579944E0-2.307395961466222E-3i         0.000000000000000E0                               1.371910355858870E-4-3.593696792637204E-5i
4.039703371550000E14                              1.446211111818289E0-2.182015394394533E-3i         0.000000000000000E0                               5.341652132510574E-5+2.712523119267999E-5i
4.039703371550000E14                              1.446227975807624E0-9.181044167035306E-8i         1.000000000000000E0                               9.879948606024658E-1+5.983791033894032E-3i
4.039703371550000E14                              1.446876369018973E0-2.216647159324027E-3i         0.000000000000000E0                               1.294795339665173E-4+2.477753312846329E-4i
4.039703371550000E14                              1.447146533092213E0-2.217279235201631E-3i         0.000000000000000E0                               3.484769208516575E-6+1.249176427344261E-5i
4.062187805900000E14                              1.445989717872829E0-2.307203212329017E-3i         0.000000000000000E0                               4.075742057225286E-5-3.449985442847315E-5i
4.062187805900000E14                              1.446383842398252E0-8.537687591248938E-8i         1.000000000000000E0                               9.885140048551735E-1+5.667301294537670E-3i
4.062187805900000E14                              1.446405558040566E0-2.158054229865378E-3i         0.000000000000000E0                               7.986656287237372E-6+3.848986682942766E-5i
4.062187805900000E14                              1.447041451233343E0-2.262445157874727E-3i         0.000000000000000E0                               1.091001293284181E-4+2.265436529216039E-4i
4.062187805900000E14                              1.447290911172163E0-2.202467077046990E-3i         0.000000000000000E0                               9.209547889757264E-6+2.499573709597953E-6i
4.084672240250000E14                              1.446171117274434E0-2.304780482626332E-3i         0.000000000000000E0                               2.822838564958246E-5-4.013983701456514E-5i
4.084672240250000E14                              1.446538886151187E0-8.137048485045728E-8i         1.000000000000000E0                               9.888427788848927E-1+5.459716741420826E-3i
4.084672240250000E14                              1.446544793008322E0-2.151933396446231E-3i         0.000000000000000E0                               4.579301985668130E-5-4.400236486629221E-6i
4.084672240250000E14                              1.447191290539088E0-2.192387434991487E-3i         0.000000000000000E0                               1.132119420476070E-4+2.617070498979534E-4i
4.084672240250000E14                              1.447464231714814E0-2.188060483092052E-3i         0.000000000000000E0                               4.931334753266646E-6+2.230998048313396E-5i
4.107156674600000E14                              1.446246877868706E0-2.238703637449661E-3i         0.000000000000000E0                               1.214712127289783E-4+7.163980189327674E-5i
4.107156674600000E14                              1.446693130362850E0-7.567108397966068E-8i         1.000000000000000E0                               9.894344582008389E-1+5.241234235153151E-3i
4.107156674600000E14                              1.446757263420396E0-2.067989267836616E-3i         0.000000000000000E0                               1.883508519215484E-5+2.551572830496510E-5i
4.107156674600000E14                              1.447357051428118E0-2.171319705703118E-3i         0.000000000000000E0                               9.536078004258172E-5+1.918251980359057E-4i
4.107156674600000E14                              1.447531904913071E0-2.144777925439171E-3i         0.000000000000000E0                               8.838599000602907E-6+1.018771494666522E-5i
4.129641108950000E14                              1.446407319565021E0-2.198219061250793E-3i         0.000000000000000E0                               9.160991617160512E-5+4.129409995136700E-5i
4.129641108950000E14                              1.446846574010937E0-7.138568280943953E-8i         1.000000000000000E0                               9.897365924590816E-1+5.093138175043517E-3i
4.129641108950000E14                              1.446930120521146E0-2.026585209824760E-3i         0.000000000000000E0                               1.515548124282795E-5-3.113911804306044E-6i
4.129641108950000E14                              1.447519028301100E0-2.144889408950656E-3i         0.000000000000000E0                               8.980810759457716E-5+2.050598714238942E-4i
4.129641108950000E14                              1.447700131810880E0-2.100384910135477E-3i         0.000000000000000E0                               1.885898340081285E-5+1.861935768978409E-5i
4.152125543300000E14                              1.446570705148819E0-2.175545323481310E-3i         0.000000000000000E0                               -3.034260012274144E-5+4.025665447815803E-5i
4.152125543300000E14                              1.446999274838450E0-6.718417168670989E-8i         1.000000000000000E0                               9.901887614883980E-1+4.759088323519234E-3i
4.152125543300000E14                              1.447088653073820E0-2.020962502744803E-3i         0.000000000000000E0                               2.017523471879754E-6+2.072381147242003E-5i
4.152125543300000E14                              1.447677364237926E0-2.139921866236934E-3i         0.000000000000000E0                               8.648435435938252E-5+2.052100116285998E-4i
4.152125543300000E14                              1.447872524297818E0-2.095010723905497E-3i         0.000000000000000E0                               5.971053764863006E-6-1.187227422333743E-5i
4.174609977650000E14                              1.446730168361917E0-2.155052218695511E-3i         0.000000000000000E0                               -6.249774824795208E-5+1.050910607187361E-4i
4.174609977650000E14                              1.447151209393883E0-6.339544018972363E-8i         1.000000000000000E0                               9.906222673796963E-1+4.720332704383310E-3i
4.174609977650000E14                              1.447255518468123E0-2.001653741782405E-3i         0.000000000000000E0                               1.052184771920128E-5+1.528075886301644E-5i
4.174609977650000E14                              1.447843673954179E0-2.112924618904408E-3i         0.000000000000000E0                               7.512946749785651E-5+1.967065373763275E-4i
4.174609977650000E14                              1.448012360439131E0-2.083901925721032E-3i         0.000000000000000E0                               1.760833033891918E-5+8.465138302926120E-6i
4.197094412000000E14                              1.446901940001481E0-2.136662296121610E-3i         0.000000000000000E0                               7.029977794259316E-5-8.496096795920315E-6i
4.197094412000000E14                              1.447302416792233E0-5.970402877327929E-8i         1.000000000000000E0                               9.910085767737702E-1+4.610042998413363E-3i
4.197094412000000E14                              1.447430996676823E0-1.962553021714352E-3i         0.000000000000000E0                               1.426105815864798E-5+2.894479294934162E-5i
4.197094412000000E14                              1.448006604054428E0-2.089508476429560E-3i         0.000000000000000E0                               7.182994153063958E-5+1.897544653363574E-4i
4.197094412000000E14                              1.448171497663092E0-2.048433370662090E-3i         0.000000000000000E0                               -3.542065011418983E-7+3.855233234423212E-6i
4.219578846350000E14                              1.446705228008921E0-1.989308708084237E-3i         0.000000000000000E0                               3.616404462759920E-5+9.388001229630219E-5i
4.219578846350000E14                              1.446988783633103E0-2.108151405926801E-3i         0.000000000000000E0                               -1.854590480109605E-4-5.143802123417738E-4i
4.219578846350000E14                              1.447452906645764E0-5.698868917707106E-8i         1.000000000000000E0                               9.913685724408668E-1+4.593924810499112E-3i
4.219578846350000E14                              1.447588747862871E0-1.938744409326918E-3i         0.000000000000000E0                               2.261195602501887E-5+6.134610194510819E-5i
4.219578846350000E14                              1.448190872121971E0-1.994840554774542E-3i         0.000000000000000E0                               8.213293578447597E-5+2.013408063586632E-4i
4.242063280700000E14                              1.447183568824463E0-2.121738695238248E-3i         0.000000000000000E0                               1.254795096176319E-3-3.896550994642443E-4i
4.242063280700000E14                              1.447248148836504E0-2.095639550698418E-3i         0.000000000000000E0                               1.798456955042182E-5+4.242548587295587E-5i
4.242063280700000E14                              1.447334839079745E0-2.138070222344113E-3i         0.000000000000000E0                               2.337466419083836E-5+7.220392955864494E-5i
4.242063280700000E14                              1.447602691315525E0-5.328085264175174E-8i         1.000000000000000E0                               9.915610251662794E-1+4.521214987039804E-3i
4.242063280700000E14                              1.447749036948691E0-1.914801375149360E-3i         0.000000000000000E0                               -1.502107170675816E-6+3.226655357030951E-5i
4.264547715050000E14                              1.447380209872419E0-2.066496403754860E-3i         0.000000000000000E0                               7.422632612484310E-5+1.482448330202507E-4i
4.264547715050000E14                              1.447380564111521E0-2.111521550776470E-3i         0.000000000000000E0                               1.388067331784884E-3-1.103953733414236E-4i
4.264547715050000E14                              1.447751817631427E0-5.034858790475122E-8i         1.000000000000000E0                               9.918560886687100E-1+4.226788110905455E-3i
4.264547715050000E14                              1.447893940611841E0-1.922329373874244E-3i         0.000000000000000E0                               6.221887839245896E-6+1.147257899912418E-5i
4.264547715050000E14                              1.448488496786653E0-2.036001777515264E-3i         0.000000000000000E0                               5.828543217906106E-5+1.961899114556381E-4i
4.287032149400000E14                              1.447223436301313E0-1.958589018961172E-3i         0.000000000000000E0                               1.765652915105465E-6+8.555900288371643E-5i
4.287032149400000E14                              1.447511782594995E0-2.049120997150654E-3i         0.000000000000000E0                               -3.654844906276461E-4+3.624930979362536E-4i
4.287032149400000E14                              1.447900277373093E0-4.793223701284769E-8i         1.000000000000000E0                               9.922755954322480E-1+4.014669688157745E-3i
4.287032149400000E14                              1.448054548365201E0-1.905343801978629E-3i         0.000000000000000E0                               4.803819697268376E-5+5.514331832079916E-5i
4.287032149400000E14                              1.448652790271135E0-1.944938822374135E-3i         0.000000000000000E0                               7.633153857590727E-5+2.125248980618987E-4i
4.309516583750000E14                              1.447665331507153E0-2.068749163631883E-3i         0.000000000000000E0                               1.256445116688750E-3-3.172840661160912E-4i
4.309516583750000E14                              1.447713476191550E0-2.040628942085544E-3i         0.000000000000000E0                               2.914417063469319E-5+1.486537012012909E-5i
4.309516583750000E14                              1.448048091659024E0-4.487175783505761E-8i         1.000000000000000E0                               9.926665465806442E-1+3.817641387745938E-3i
4.309516583750000E14                              1.448233009689513E0-1.888264932475271E-3i         0.000000000000000E0                               2.308068437322405E-5+1.121223308072231E-5i
4.309516583750000E14                              1.448761550999192E0-1.996883044222360E-3i         0.000000000000000E0                               6.819056352899324E-5+1.947256600257200E-4i
4.332001018100000E14                              1.447802410815436E0-2.050289043487860E-3i         0.000000000000000E0                               1.313991461069546E-3-1.943551343451330E-4i
4.332001018100000E14                              1.447877633457850E0-2.018841332543055E-3i         0.000000000000000E0                               -1.132132803085760E-5+2.527293000525728E-5i
4.332001018100000E14                              1.448008334204578E0-2.077392344056363E-3i         0.000000000000000E0                               4.689109287212483E-7+5.384621702970569E-5i
4.332001018100000E14                              1.448195273047487E0-4.245082361512920E-8i         1.000000000000000E0                               9.929084190099038E-1+4.193054678198688E-3i
4.332001018100000E14                              1.448374324814755E0-1.870465365644563E-3i         0.000000000000000E0                               7.399278657189472E-6+2.497980025647174E-5i
4.354485452450000E14                              1.447712529439588E0-1.955077335940484E-3i         0.000000000000000E0                               1.403264357581855E-5+4.836987786270992E-5i
4.354485452450000E14                              1.448029881099030E0-1.986602906643411E-3i         0.000000000000000E0                               9.028197292908860E-6-2.070390112450079E-5i
4.354485452450000E14                              1.448146139280582E0-2.049645496920307E-3i         0.000000000000000E0                               -6.082867887823929E-6-2.015220933664312E-6i
4.354485452450000E14                              1.448341837882827E0-4.011722408690273E-8i         1.000000000000000E0                               9.931764076702863E-1+3.716312638256637E-3i
4.354485452450000E14                              1.448534289454460E0-1.860491465265835E-3i         0.000000000000000E0                               1.283814506487732E-6+2.417859174578442E-5i
4.376969886800000E14                              1.447875696215113E0-1.927594367902610E-3i         0.000000000000000E0                               4.348949577560021E-5+9.636124021683800E-5i
4.376969886800000E14                              1.448180599103865E0-1.958188344196920E-3i         0.000000000000000E0                               -1.172764028135398E-4-2.549347681241648E-7i
4.376969886800000E14                              1.448326965524942E0-2.034791810706412E-3i         0.000000000000000E0                               -3.202719973844064E-5+1.163783487972153E-4i
4.376969886800000E14                              1.448487809283601E0-3.802111681855612E-8i         1.000000000000000E0                               9.934594780345419E-1+3.707735959464841E-3i
4.376969886800000E14                              1.448696732926530E0-1.821823704750561E-3i         0.000000000000000E0                               7.442211188552595E-6+3.281782629336420E-6i
4.399454321150000E14                              1.448040610607545E0-1.882663998065223E-3i         0.000000000000000E0                               4.413476476313456E-6+1.145099545931397E-4i
4.399454321150000E14                              1.448313572387278E0-1.950165819792113E-3i         0.000000000000000E0                               -4.322608744554413E-4+3.084062466898629E-4i
4.399454321150000E14                              1.448486266424018E0-2.005177861363938E-3i         0.000000000000000E0                               1.568662765981496E-5-2.617329131853538E-6i
4.399454321150000E14                              1.448633193358453E0-3.624859164069202E-8i         1.000000000000000E0                               9.935755921926028E-1+3.363149563378206E-3i
4.399454321150000E14                              1.448845683403220E0-1.791595838278098E-3i         0.000000000000000E0                               2.506162819488333E-5+2.914461843133799E-5i
4.421938755500000E14                              1.448195185607035E0-1.852295115679471E-3i         0.000000000000000E0                               1.106478225676696E-5+1.239820413053993E-4i
4.421938755500000E14                              1.448480390615873E0-1.927748925971928E-3i         0.000000000000000E0                               -4.155605491503946E-4-2.273908858245541E-4i
4.421938755500000E14                              1.448538484691810E0-1.943436627974731E-3i         0.000000000000000E0                               8.432014294004016E-4-9.041619521096995E-4i
4.421938755500000E14                              1.448778016532366E0-3.447076327900216E-8i         1.000000000000000E0                               9.938455645920473E-1+3.515622863955222E-3i
4.421938755500000E14                              1.448995103666787E0-1.771234230033529E-3i         0.000000000000000E0                               3.586119008175325E-5+5.027189235109035E-5i
4.444423189850000E14                              1.448652902134559E0-1.942187335753382E-3i         0.000000000000000E0                               1.206275308594370E-3-4.132602534393762E-4i
4.444423189850000E14                              1.448673008277716E0-1.911716155594873E-3i         0.000000000000000E0                               1.537432885932568E-4-2.908815913570282E-5i
4.444423189850000E14                              1.448814818426945E0-1.960650584338165E-3i         0.000000000000000E0                               3.311312591911045E-5+9.692956048932360E-7i
4.444423189850000E14                              1.448922281694334E0-3.233887112932933E-8i         1.000000000000000E0                               9.940526802323345E-1+3.344177192401493E-3i
4.444423189850000E14                              1.449148729367809E0-1.762621496418947E-3i         0.000000000000000E0                               2.803024999400956E-5+1.420694259700437E-5i
4.466907624200000E14                              1.448801660635568E0-1.925624727745211E-3i         0.000000000000000E0                               1.242421033401093E-3-2.783400253042966E-4i
4.466907624200000E14                              1.448825095740070E0-1.889207609433737E-3i         0.000000000000000E0                               1.168525713038693E-4-2.987323278492329E-5i
4.466907624200000E14                              1.448968852573829E0-1.952183232061837E-3i         0.000000000000000E0                               5.517302847204211E-5+3.480362130893914E-5i
4.466907624200000E14                              1.449066019394856E0-3.064871401698845E-8i         1.000000000000000E0                               9.943790583299391E-1+3.170017010090790E-3i
4.466907624200000E14                              1.449303510868970E0-1.754711051800381E-3i         0.000000000000000E0                               7.335145863371522E-6+1.595269712377417E-5i
4.489392058550000E14                              1.448720250314249E0-1.835092880755468E-3i         0.000000000000000E0                               -1.498822565650763E-5+1.185369298106650E-4i
4.489392058550000E14                              1.448958980108965E0-1.833459128104969E-3i         0.000000000000000E0                               8.000742459238954E-5-1.751934295038075E-4i
4.489392058550000E14                              1.449023035989885E0-1.893738953613890E-3i         0.000000000000000E0                               -4.616345155752022E-4+1.068963595090387E-3i
4.489392058550000E14                              1.449209232617420E0-2.937478036589931E-8i         1.000000000000000E0                               9.946686917974950E-1+3.036601555909819E-3i
4.489392058550000E14                              1.449477320501051E0-1.736617435023352E-3i         0.000000000000000E0                               2.844889004808744E-5+6.107817401146987E-5i
4.511876492900000E14                              1.449101599483883E0-1.820602078699976E-3i         0.000000000000000E0                               1.218549577425840E-4-1.349312681387678E-4i
4.511876492900000E14                              1.449151179412829E0-1.882258501787463E-3i         0.000000000000000E0                               1.271005007132005E-3+2.614616010939213E-4i
4.511876492900000E14                              1.449252294226816E0-1.884585572312065E-3i         0.000000000000000E0                               -2.166585453084960E-5-1.010303047344952E-5i
4.511876492900000E14                              1.449351927973748E0-2.788012708973506E-8i         1.000000000000000E0                               9.948667084848428E-1+3.274491266305746E-3i
4.511876492900000E14                              1.449624903740342E0-1.712987169329440E-3i         0.000000000000000E0                               2.054942071763203E-5+4.087803032964985E-5i
4.534360927250000E14                              1.449261140647264E0-1.868589418836737E-3i         0.000000000000000E0                               9.549026437752010E-4+9.192140793045199E-4i
4.534360927250000E14                              1.449281384687231E0-1.810559303204795E-3i         0.000000000000000E0                               5.707225840601718E-5+1.638532291693750E-4i
4.534360927250000E14                              1.449430447852998E0-1.879042872455460E-3i         0.000000000000000E0                               5.565196478536783E-5+3.693130814695079E-5i
4.534360927250000E14                              1.449494136896211E0-2.619164111300424E-8i         1.000000000000000E0                               9.952218061951663E-1+2.927190148182772E-3i
4.534360927250000E14                              1.449780390850585E0-1.718812212534094E-3i         0.000000000000000E0                               1.071243251696530E-5-9.172068820046900E-6i
4.556845361600000E14                              1.449431252462107E0-1.841806583514074E-3i         0.000000000000000E0                               1.531191793096138E-3+1.804999312417025E-4i
4.556845361600000E14                              1.449438448938532E0-1.795308328489383E-3i         0.000000000000000E0                               8.736736295650951E-5+9.488929440674621E-5i
4.556845361600000E14                              1.449556610682512E0-1.850959273995730E-3i         0.000000000000000E0                               5.212245394264964E-5+2.426819988346101E-5i
4.556845361600000E14                              1.449635866441499E0-2.486485397779440E-8i         1.000000000000000E0                               9.953567467946743E-1+2.890057226602309E-3i
4.556845361600000E14                              1.449928405239955E0-1.686827374340629E-3i         0.000000000000000E0                               1.204197888495023E-5+1.065682163733146E-5i
4.579329795950000E14                              1.449585091342521E0-1.767143218464565E-3i         0.000000000000000E0                               5.586808754104798E-5+6.070670795388987E-5i
4.579329795950000E14                              1.449595298385416E0-1.816755368550512E-3i         0.000000000000000E0                               1.406497528248063E-3+6.767144766672068E-4i
4.579329795950000E14                              1.449718507176544E0-1.828224241968964E-3i         0.000000000000000E0                               4.638145373456990E-5-5.290539366330242E-5i
4.579329795950000E14                              1.449777121660490E0-2.361725966035674E-8i         1.000000000000000E0                               9.955132623215782E-1+2.818729224247807E-3i
4.579329795950000E14                              1.450085424808135E0-1.654860823302021E-3i         0.000000000000000E0                               1.758725225062519E-5+8.407528058074980E-6i
4.601814230300000E14                              1.449724816799915E0-1.814330626483181E-3i         0.000000000000000E0                               1.404935446888106E-3+4.345055243007193E-4i
4.601814230300000E14                              1.449740728508784E0-1.746021047044718E-3i         0.000000000000000E0                               1.098762093826877E-4+7.973277068655268E-5i
4.601814230300000E14                              1.449890056316654E0-1.821894786774586E-3i         0.000000000000000E0                               7.161761629991215E-5-6.754905493419035E-5i
4.601814230300000E14                              1.449917927348600E0-2.243969530708502E-8i         1.000000000000000E0                               9.956818606592583E-1+2.620443417379286E-3i
4.601814230300000E14                              1.450234123965603E0-1.642274691462935E-3i         0.000000000000000E0                               1.262802179973167E-5+1.576850948917604E-6i
4.624298664650000E14                              1.449873462422359E0-1.795191702493523E-3i         0.000000000000000E0                               1.662633798901329E-3-3.584074646094677E-7i
4.624298664650000E14                              1.449894296573793E0-1.736457873963622E-3i         0.000000000000000E0                               3.098660640424078E-5+9.242824007782833E-5i
4.624298664650000E14                              1.450016913950164E0-1.809012561135175E-3i         0.000000000000000E0                               3.520358558333240E-5-3.533675406933680E-5i
4.624298664650000E14                              1.450058284929181E0-2.137259949887377E-8i         1.000000000000000E0                               9.958558310527313E-1+2.473499949998631E-3i
4.624298664650000E14                              1.450376075133294E0-1.637393445473467E-3i         0.000000000000000E0                               6.882886534319195E-6+1.096490303985953E-6i
4.646783099000000E14                              1.449794116263030E0-1.712166503509925E-3i         0.000000000000000E0                               -3.117150844751017E-5+8.203468295843504E-5i
4.646783099000000E14                              1.450033157650711E0-1.717270744355684E-3i         0.000000000000000E0                               -7.933304565264663E-5+4.485146781415899E-5i
4.646783099000000E14                              1.450163863578645E0-1.770077036667781E-3i         0.000000000000000E0                               2.922240347298482E-5+4.065116010448233E-6i
4.646783099000000E14                              1.450198221785779E0-2.048446796352618E-8i         1.000000000000000E0                               9.959856306993725E-1+2.492494613160960E-3i
4.646783099000000E14                              1.450512655646304E0-1.620517046306594E-3i         0.000000000000000E0                               1.730256684778053E-5+3.931094204271130E-5i
4.669267533350000E14                              1.449952824149879E0-1.725511483995889E-3i         0.000000000000000E0                               -2.499558283733720E-5+8.383565884085339E-5i
4.669267533350000E14                              1.450151249543371E0-1.769445602443049E-3i         0.000000000000000E0                               1.520223024330314E-3-2.469598467598449E-4i
4.669267533350000E14                              1.450183227540324E0-1.709955066779196E-3i         0.000000000000000E0                               -8.019368283640729E-5-1.152042857614954E-4i
4.669267533350000E14                              1.450337764225646E0-1.942641669880056E-8i         1.000000000000000E0                               9.962212879497063E-1+2.414952551065976E-3i
4.669267533350000E14                              1.450661824917571E0-1.625465127045281E-3i         0.000000000000000E0                               1.294493617405703E-5+1.510148747883736E-5i
4.691751967700000E14                              1.450092892290015E0-1.715712913971110E-3i         0.000000000000000E0                               -7.141590856968968E-5+8.562286647488577E-5i
4.691751967700000E14                              1.450331618039357E0-1.708402030753523E-3i         0.000000000000000E0                               2.153422544847819E-5-4.820569095879307E-5i
4.691751967700000E14                              1.450476871912554E0-1.853175179709472E-8i         1.000000000000000E0                               9.963473932114684E-1+2.443736668135473E-3i
4.691751967700000E14                              1.450479544011924E0-1.748641424431673E-3i         0.000000000000000E0                               3.040396099332718E-5-2.475079939065146E-5i
4.691751967700000E14                              1.450784514879408E0-1.619425974781278E-3i         0.000000000000000E0                               3.410168240578713E-5+2.267285452180136E-5i
4.714236402050000E14                              1.450234570366317E0-1.698914400372276E-3i         0.000000000000000E0                               -1.714088095928461E-4+1.605382448402745E-5i
4.714236402050000E14                              1.450462910986906E0-1.691683787183614E-3i         0.000000000000000E0                               8.877916023987403E-6-3.067238671163078E-5i
