% Model:              20240422_3B_SEM_sweep.mph
% Version:            COMSOL 6.3.0.420
% Date:               Nov 25 2025, 17:57
% Table:              Table 1 - 
% freq                                            neff                                              mode_overlap                                      A_eff                                             overlap
1.566415593050000E14                              1.418055649969239E0-1.293052313949429E-2i         0.000000000000000E0                               5.892294567188805E-12                             4.018438138839763E-5-1.945879577337004E-5i
1.566415593050000E14                              1.419024691817975E0-1.196630671835775E-2i         0.000000000000000E0                               5.892294567188805E-12                             -2.312715028075487E-5+2.063726671538312E-4i
1.566415593050000E14                              1.419247185585735E0-1.187002681768278E-2i         0.000000000000000E0                               5.892294567188805E-12                             -1.692061449385876E-5+2.148315271697342E-5i
1.566415593050000E14                              1.419266440355810E0-1.215940300324320E-2i         0.000000000000000E0                               5.892294567188805E-12                             -1.326164935043741E-4+6.198947571300328E-5i
1.566415593050000E14                              1.419968578570951E0-1.278711864880295E-2i         0.000000000000000E0                               5.892294567188805E-12                             -3.428945295128964E-5-1.123056566099545E-4i
1.566415593050000E14                              1.423628070865201E0-1.092391646605875E-2i         0.000000000000000E0                               5.892294567188805E-12                             -2.179943032360545E-7+2.555605702801340E-5i
1.588900027400000E14                              1.404508859413232E0-1.067271220149081E-3i         0.000000000000000E0                               5.892294567188805E-12                             3.745646806521927E-2-7.684223202210419E-4i
1.588900027400000E14                              1.404631074679073E0-1.048963419645321E-3i         0.000000000000000E0                               5.892294567188805E-12                             8.194502363728203E-3+4.966585746322225E-3i
1.588900027400000E14                              1.405031541343286E0-1.234930004032330E-3i         0.000000000000000E0                               5.892294567188805E-12                             -7.276617609276098E-2-6.088219967433304E-2i
1.588900027400000E14                              1.405112014400633E0-1.285967480443420E-3i         0.000000000000000E0                               5.892294567188805E-12                             4.762834873912535E-2+3.075920500732745E-2i
1.588900027400000E14                              1.405541638251057E0-1.091257456821501E-3i         0.000000000000000E0                               5.892294567188805E-12                             -2.900868878760853E-1+6.954454968700649E-2i
1.588900027400000E14                              1.405638484303067E0-1.040257090210978E-3i         0.000000000000000E0                               5.892294567188805E-12                             -1.168513262068707E-1+1.398422947797935E-1i
